block_id,hardness,blast_resistance
create:polished_cut_scoria_slab,1.5,6
create:polished_cut_scoria_wall,1.5,6
create:cut_scoria_bricks,1.5,6
create:cut_scoria_brick_stairs,1.5,6
create:cut_scoria_brick_slab,1.5,6
create:cut_scoria_brick_wall,1.5,6
create:small_scoria_bricks,1.5,6
create:small_scoria_brick_stairs,1.5,6
create:small_scoria_brick_slab,1.5,6
create:small_scoria_brick_wall,1.5,6
create:layered_scoria,1.5,6
create:scoria_pillar,1.5,6
create:scorchia,1.5,6
create:cut_scorchia,1.5,6
create:cut_scorchia_stairs,1.5,6
create:cut_scorchia_slab,1.5,6
create:cut_scorchia_wall,1.5,6
create:polished_cut_scorchia,1.5,6
create:polished_cut_scorchia_stairs,1.5,6
create:polished_cut_scorchia_slab,1.5,6
create:polished_cut_scorchia_wall,1.5,6
create:cut_scorchia_bricks,1.5,6
create:cut_scorchia_brick_stairs,1.5,6
create:cut_scorchia_brick_slab,1.5,6
create:cut_scorchia_brick_wall,1.5,6
create:small_scorchia_bricks,1.5,6
create:small_scorchia_brick_stairs,1.5,6
create:small_scorchia_brick_slab,1.5,6
create:small_scorchia_brick_wall,1.5,6
create:layered_scorchia,1.5,6
create:scorchia_pillar,1.5,6
create:veridium,1.25,6
create:cut_veridium,1.25,6
create:cut_veridium_stairs,1.25,6
create:cut_veridium_slab,1.25,6
create:cut_veridium_wall,1.25,6
create:polished_cut_veridium,1.25,6
create:polished_cut_veridium_stairs,1.25,6
create:polished_cut_veridium_slab,1.25,6
create:polished_cut_veridium_wall,1.25,6
create:cut_veridium_bricks,1.25,6
create:cut_veridium_brick_stairs,1.25,6
create:cut_veridium_brick_slab,1.25,6
create:cut_veridium_brick_wall,1.25,6
create:small_veridium_bricks,1.25,6
create:small_veridium_brick_stairs,1.25,6
create:small_veridium_brick_slab,1.25,6
create:small_veridium_brick_wall,1.25,6
create:layered_veridium,1.25,6
create:veridium_pillar,1.25,6
createcasing:creative_casing,1.5,6
createcasing:railway_encased_shaft,1.5,6
createcasing:copper_encased_shaft,1.5,6
createcasing:shadow_steel_encased_shaft,1.5,6
createcasing:refined_radiance_encased_shaft,1.5,6
createcasing:creative_encased_shaft,1.5,6
createcasing:industrial_iron_encased_shaft,1.5,6
createcasing:railway_encased_cogwheel,1.5,6
createcasing:copper_encased_cogwheel,1.5,6
createcasing:shadow_steel_encased_cogwheel,1.5,6
createcasing:refined_radiance_encased_cogwheel,1.5,6
createcasing:creative_encased_cogwheel,1.5,6
createcasing:industrial_iron_encased_cogwheel,1.5,6
createcasing:railway_encased_large_cogwheel,1.5,6
createcasing:copper_encased_large_cogwheel,1.5,6
createcasing:shadow_steel_encased_large_cogwheel,1.5,6
createcasing:refined_radiance_encased_large_cogwheel,1.5,6
createcasing:creative_encased_large_cogwheel,1.5,6
createcasing:industrial_iron_encased_large_cogwheel,1.5,6
createcasing:andesite_encased_fluid_pipe,3,6
createcasing:brass_encased_fluid_pipe,3,6
createcasing:railway_encased_fluid_pipe,3,6
createcasing:shadow_steel_encased_fluid_pipe,3,6
createcasing:refined_radiance_encased_fluid_pipe,3,6
createcasing:creative_encased_fluid_pipe,3,6
createcasing:industrial_iron_encased_fluid_pipe,3,6
createcasing:brass_gearbox,1.5,6
createcasing:copper_gearbox,1.5,6
createcasing:railway_gearbox,1.5,6
createcasing:creative_gearbox,1.5,6
createcasing:industrial_iron_gearbox,1.5,6
createcasing:brass_mixer,1.5,6
createcasing:copper_mixer,1.5,6
createcasing:railway_mixer,1.5,6
createcasing:creative_mixer,1.5,6
createcasing:industrial_iron_mixer,1.5,6
createcasing:brass_press,1.5,6
createcasing:copper_press,1.5,6
createcasing:railway_press,1.5,6
createcasing:creative_press,1.5,6
createcasing:industrial_iron_press,1.5,6
createcasing:brass_depot,1.5,6
createcasing:copper_depot,1.5,6
createcasing:railway_depot,1.5,6
createcasing:creative_depot,1.5,6
createcasing:industrial_iron_depot,1.5,6
createcasing:brass_encased_chain_drive,1.5,6
createcasing:copper_encased_chain_drive,1.5,6
createcasing:railway_encased_chain_drive,1.5,6
createcasing:creative_encased_chain_drive,1.5,6
createcasing:industrial_iron_encased_chain_drive,1.5,6
createcasing:brass_adjustable_chain_gearshift,1.5,6
createcasing:copper_adjustable_chain_gearshift,1.5,6
createcasing:railway_adjustable_chain_gearshift,1.5,6
createcasing:creative_adjustable_chain_gearshift,1.5,6
createcasing:industrial_iron_adjustable_chain_gearshift,1.5,6
createcasing:oak_shaft,2,2
createcasing:spruce_shaft,2,2
createcasing:birch_shaft,2,2
createcasing:jungle_shaft,2,2
createcasing:acacia_shaft,2,2
createcasing:dark_oak_shaft,2,2
createcasing:mangrove_shaft,2,2
createcasing:cherry_shaft,2,2
createcasing:bamboo_shaft,2,2
createcasing:crimson_shaft,2,2
createcasing:warped_shaft,2,2
createcasing:oak_cogwheel,1.5,6
createcasing:birch_cogwheel,1.5,6
createcasing:jungle_cogwheel,1.5,6
createcasing:acacia_cogwheel,1.5,6
createcasing:dark_oak_cogwheel,1.5,6
createcasing:mangrove_cogwheel,1.5,6
createcasing:cherry_cogwheel,1.5,6
createcasing:bamboo_cogwheel,1.5,6
createcasing:crimson_cogwheel,1.5,6
createcasing:warped_cogwheel,1.5,6
createcasing:oak_large_cogwheel,1.5,6
createcasing:birch_large_cogwheel,1.5,6
createcasing:jungle_large_cogwheel,1.5,6
createcasing:acacia_large_cogwheel,1.5,6
createcasing:dark_oak_large_cogwheel,1.5,6
createcasing:mangrove_large_cogwheel,1.5,6
createcasing:cherry_large_cogwheel,1.5,6
createcasing:bamboo_large_cogwheel,1.5,6
createcasing:crimson_large_cogwheel,1.5,6
createcasing:warped_large_cogwheel,1.5,6
createcasing:glass_shaft,0.3,0.3
createcasing:brass_shaft,3,6
createcasing:mldeg_shaft,1.5,6
createcasing:creative_cogwheel,1.5,6
createcasing:andesite_encased_oak_shaft,1.5,6
createcasing:brass_encased_oak_shaft,1.5,6
createcasing:copper_encased_oak_shaft,1.5,6
createcasing:railway_encased_oak_shaft,1.5,6
createcasing:refined_radiance_encased_oak_shaft,1.5,6
createcasing:shadow_steel_encased_oak_shaft,1.5,6
createcasing:creative_encased_oak_shaft,1.5,6
createcasing:industrial_iron_encased_oak_shaft,1.5,6
createcasing:andesite_encased_birch_shaft,1.5,6
createcasing:brass_encased_birch_shaft,1.5,6
createcasing:copper_encased_birch_shaft,1.5,6
createcasing:railway_encased_birch_shaft,1.5,6
createcasing:refined_radiance_encased_birch_shaft,1.5,6
createcasing:shadow_steel_encased_birch_shaft,1.5,6
createcasing:creative_encased_birch_shaft,1.5,6
createcasing:industrial_iron_encased_birch_shaft,1.5,6
createcasing:andesite_encased_spruce_shaft,1.5,6
createcasing:brass_encased_spruce_shaft,1.5,6
createcasing:copper_encased_spruce_shaft,1.5,6
createcasing:railway_encased_spruce_shaft,1.5,6
createcasing:refined_radiance_encased_spruce_shaft,1.5,6
createcasing:shadow_steel_encased_spruce_shaft,1.5,6
createcasing:creative_encased_spruce_shaft,1.5,6
createcasing:industrial_iron_encased_spruce_shaft,1.5,6
createcasing:andesite_encased_jungle_shaft,1.5,6
createcasing:brass_encased_jungle_shaft,1.5,6
createcasing:copper_encased_jungle_shaft,1.5,6
createcasing:railway_encased_jungle_shaft,1.5,6
createcasing:refined_radiance_encased_jungle_shaft,1.5,6
createcasing:shadow_steel_encased_jungle_shaft,1.5,6
createcasing:creative_encased_jungle_shaft,1.5,6
createcasing:industrial_iron_encased_jungle_shaft,1.5,6
createcasing:andesite_encased_acacia_shaft,1.5,6
createcasing:brass_encased_acacia_shaft,1.5,6
createcasing:copper_encased_acacia_shaft,1.5,6
createcasing:railway_encased_acacia_shaft,1.5,6
createcasing:refined_radiance_encased_acacia_shaft,1.5,6
createcasing:shadow_steel_encased_acacia_shaft,1.5,6
createcasing:creative_encased_acacia_shaft,1.5,6
createcasing:industrial_iron_encased_acacia_shaft,1.5,6
createcasing:andesite_encased_dark_oak_shaft,1.5,6
createcasing:brass_encased_dark_oak_shaft,1.5,6
createcasing:copper_encased_dark_oak_shaft,1.5,6
createcasing:railway_encased_dark_oak_shaft,1.5,6
createcasing:refined_radiance_encased_dark_oak_shaft,1.5,6
createcasing:shadow_steel_encased_dark_oak_shaft,1.5,6
createcasing:creative_encased_dark_oak_shaft,1.5,6
createcasing:industrial_iron_encased_dark_oak_shaft,1.5,6
createcasing:andesite_encased_mangrove_shaft,1.5,6
createcasing:brass_encased_mangrove_shaft,1.5,6
createcasing:copper_encased_mangrove_shaft,1.5,6
createcasing:railway_encased_mangrove_shaft,1.5,6
createcasing:refined_radiance_encased_mangrove_shaft,1.5,6
createcasing:shadow_steel_encased_mangrove_shaft,1.5,6
createcasing:creative_encased_mangrove_shaft,1.5,6
createcasing:industrial_iron_encased_mangrove_shaft,1.5,6
createcasing:andesite_encased_bamboo_shaft,1.5,6
createcasing:brass_encased_bamboo_shaft,1.5,6
createcasing:copper_encased_bamboo_shaft,1.5,6
createcasing:railway_encased_bamboo_shaft,1.5,6
createcasing:refined_radiance_encased_bamboo_shaft,1.5,6
createcasing:shadow_steel_encased_bamboo_shaft,1.5,6
createcasing:creative_encased_bamboo_shaft,1.5,6
createcasing:industrial_iron_encased_bamboo_shaft,1.5,6
createcasing:andesite_encased_cherry_shaft,1.5,6
createcasing:brass_encased_cherry_shaft,1.5,6
createcasing:copper_encased_cherry_shaft,1.5,6
createcasing:railway_encased_cherry_shaft,1.5,6
createcasing:refined_radiance_encased_cherry_shaft,1.5,6
createcasing:shadow_steel_encased_cherry_shaft,1.5,6
createcasing:creative_encased_cherry_shaft,1.5,6
createcasing:industrial_iron_encased_cherry_shaft,1.5,6
createcasing:andesite_encased_warped_shaft,1.5,6
createcasing:brass_encased_warped_shaft,1.5,6
createcasing:copper_encased_warped_shaft,1.5,6
createcasing:railway_encased_warped_shaft,1.5,6
createcasing:refined_radiance_encased_warped_shaft,1.5,6
createcasing:shadow_steel_encased_warped_shaft,1.5,6
createcasing:creative_encased_warped_shaft,1.5,6
createcasing:industrial_iron_encased_warped_shaft,1.5,6
createcasing:andesite_encased_crimson_shaft,1.5,6
createcasing:brass_encased_crimson_shaft,1.5,6
createcasing:copper_encased_crimson_shaft,1.5,6
createcasing:railway_encased_crimson_shaft,1.5,6
createcasing:refined_radiance_encased_crimson_shaft,1.5,6
createcasing:shadow_steel_encased_crimson_shaft,1.5,6
createcasing:creative_encased_crimson_shaft,1.5,6
createcasing:industrial_iron_encased_crimson_shaft,1.5,6
createcasing:andesite_encased_glass_shaft,1.5,6
createcasing:brass_encased_glass_shaft,1.5,6
createcasing:copper_encased_glass_shaft,1.5,6
createcasing:railway_encased_glass_shaft,1.5,6
createcasing:refined_radiance_encased_glass_shaft,1.5,6
createcasing:shadow_steel_encased_glass_shaft,1.5,6
createcasing:creative_encased_glass_shaft,1.5,6
createcasing:industrial_iron_encased_glass_shaft,1.5,6
createcasing:andesite_encased_mldeg_shaft,1.5,6
createcasing:brass_encased_mldeg_shaft,1.5,6
createcasing:copper_encased_mldeg_shaft,1.5,6
createcasing:railway_encased_mldeg_shaft,1.5,6
createcasing:refined_radiance_encased_mldeg_shaft,1.5,6
createcasing:shadow_steel_encased_mldeg_shaft,1.5,6
createcasing:creative_encased_mldeg_shaft,1.5,6
createcasing:industrial_iron_encased_mldeg_shaft,1.5,6
createcasing:andesite_encased_oak_cogwheel,1.5,6
createcasing:brass_encased_oak_cogwheel,1.5,6
createcasing:copper_encased_oak_cogwheel,1.5,6
createcasing:railway_encased_oak_cogwheel,1.5,6
createcasing:refined_radiance_encased_oak_cogwheel,1.5,6
createcasing:shadow_steel_encased_oak_cogwheel,1.5,6
createcasing:creative_encased_oak_cogwheel,1.5,6
createcasing:industrial_iron_encased_oak_cogwheel,1.5,6
createcasing:andesite_encased_birch_cogwheel,1.5,6
createcasing:brass_encased_birch_cogwheel,1.5,6
createcasing:copper_encased_birch_cogwheel,1.5,6
createcasing:railway_encased_birch_cogwheel,1.5,6
createcasing:refined_radiance_encased_birch_cogwheel,1.5,6
createcasing:shadow_steel_encased_birch_cogwheel,1.5,6
createcasing:creative_encased_birch_cogwheel,1.5,6
createcasing:industrial_iron_encased_birch_cogwheel,1.5,6
createcasing:andesite_encased_jungle_cogwheel,1.5,6
createcasing:brass_encased_jungle_cogwheel,1.5,6
createcasing:copper_encased_jungle_cogwheel,1.5,6
createcasing:railway_encased_jungle_cogwheel,1.5,6
createcasing:refined_radiance_encased_jungle_cogwheel,1.5,6
createcasing:shadow_steel_encased_jungle_cogwheel,1.5,6
createcasing:creative_encased_jungle_cogwheel,1.5,6
createcasing:industrial_iron_encased_jungle_cogwheel,1.5,6
createcasing:andesite_encased_acacia_cogwheel,1.5,6
createcasing:brass_encased_acacia_cogwheel,1.5,6
createcasing:copper_encased_acacia_cogwheel,1.5,6
createcasing:railway_encased_acacia_cogwheel,1.5,6
createcasing:refined_radiance_encased_acacia_cogwheel,1.5,6
createcasing:shadow_steel_encased_acacia_cogwheel,1.5,6
createcasing:creative_encased_acacia_cogwheel,1.5,6
createcasing:industrial_iron_encased_acacia_cogwheel,1.5,6
createcasing:andesite_encased_dark_oak_cogwheel,1.5,6
createcasing:brass_encased_dark_oak_cogwheel,1.5,6
createcasing:copper_encased_dark_oak_cogwheel,1.5,6
createcasing:railway_encased_dark_oak_cogwheel,1.5,6
createcasing:refined_radiance_encased_dark_oak_cogwheel,1.5,6
createcasing:shadow_steel_encased_dark_oak_cogwheel,1.5,6
createcasing:creative_encased_dark_oak_cogwheel,1.5,6
createcasing:industrial_iron_encased_dark_oak_cogwheel,1.5,6
createcasing:andesite_encased_mangrove_cogwheel,1.5,6
createcasing:brass_encased_mangrove_cogwheel,1.5,6
createcasing:copper_encased_mangrove_cogwheel,1.5,6
createcasing:railway_encased_mangrove_cogwheel,1.5,6
createcasing:refined_radiance_encased_mangrove_cogwheel,1.5,6
createcasing:shadow_steel_encased_mangrove_cogwheel,1.5,6
createcasing:creative_encased_mangrove_cogwheel,1.5,6
createcasing:industrial_iron_encased_mangrove_cogwheel,1.5,6
createcasing:andesite_encased_bamboo_cogwheel,1.5,6
createcasing:brass_encased_bamboo_cogwheel,1.5,6
createcasing:copper_encased_bamboo_cogwheel,1.5,6
createcasing:railway_encased_bamboo_cogwheel,1.5,6
createcasing:refined_radiance_encased_bamboo_cogwheel,1.5,6
createcasing:shadow_steel_encased_bamboo_cogwheel,1.5,6
createcasing:creative_encased_bamboo_cogwheel,1.5,6
createcasing:industrial_iron_encased_bamboo_cogwheel,1.5,6
createcasing:andesite_encased_cherry_cogwheel,1.5,6
createcasing:brass_encased_cherry_cogwheel,1.5,6
createcasing:copper_encased_cherry_cogwheel,1.5,6
createcasing:railway_encased_cherry_cogwheel,1.5,6
createcasing:refined_radiance_encased_cherry_cogwheel,1.5,6
createcasing:shadow_steel_encased_cherry_cogwheel,1.5,6
createcasing:creative_encased_cherry_cogwheel,1.5,6
createcasing:industrial_iron_encased_cherry_cogwheel,1.5,6
createcasing:andesite_encased_warped_cogwheel,1.5,6
createcasing:brass_encased_warped_cogwheel,1.5,6
createcasing:copper_encased_warped_cogwheel,1.5,6
createcasing:railway_encased_warped_cogwheel,1.5,6
createcasing:refined_radiance_encased_warped_cogwheel,1.5,6
createcasing:shadow_steel_encased_warped_cogwheel,1.5,6
createcasing:creative_encased_warped_cogwheel,1.5,6
createcasing:industrial_iron_encased_warped_cogwheel,1.5,6
createcasing:andesite_encased_crimson_cogwheel,1.5,6
createcasing:brass_encased_crimson_cogwheel,1.5,6
createcasing:copper_encased_crimson_cogwheel,1.5,6
createcasing:railway_encased_crimson_cogwheel,1.5,6
createcasing:refined_radiance_encased_crimson_cogwheel,1.5,6
createcasing:shadow_steel_encased_crimson_cogwheel,1.5,6
createcasing:creative_encased_crimson_cogwheel,1.5,6
createcasing:industrial_iron_encased_crimson_cogwheel,1.5,6
createcasing:andesite_encased_oak_large_cogwheel,1.5,6
createcasing:brass_encased_oak_large_cogwheel,1.5,6
createcasing:copper_encased_oak_large_cogwheel,1.5,6
createcasing:railway_encased_oak_large_cogwheel,1.5,6
createcasing:refined_radiance_encased_oak_large_cogwheel,1.5,6
createcasing:shadow_steel_encased_oak_large_cogwheel,1.5,6
createcasing:creative_encased_oak_large_cogwheel,1.5,6
createcasing:industrial_iron_encased_oak_large_cogwheel,1.5,6
createcasing:andesite_encased_birch_large_cogwheel,1.5,6
createcasing:brass_encased_birch_large_cogwheel,1.5,6
createcasing:copper_encased_birch_large_cogwheel,1.5,6
createcasing:railway_encased_birch_large_cogwheel,1.5,6
createcasing:refined_radiance_encased_birch_large_cogwheel,1.5,6
createcasing:shadow_steel_encased_birch_large_cogwheel,1.5,6
createcasing:creative_encased_birch_large_cogwheel,1.5,6
createcasing:industrial_iron_encased_birch_large_cogwheel,1.5,6
createcasing:andesite_encased_jungle_large_cogwheel,1.5,6
createcasing:brass_encased_jungle_large_cogwheel,1.5,6
createcasing:copper_encased_jungle_large_cogwheel,1.5,6
createcasing:railway_encased_jungle_large_cogwheel,1.5,6
createcasing:refined_radiance_encased_jungle_large_cogwheel,1.5,6
createcasing:shadow_steel_encased_jungle_large_cogwheel,1.5,6
createcasing:creative_encased_jungle_large_cogwheel,1.5,6
createcasing:industrial_iron_encased_jungle_large_cogwheel,1.5,6
createcasing:andesite_encased_acacia_large_cogwheel,1.5,6
createcasing:brass_encased_acacia_large_cogwheel,1.5,6
createcasing:copper_encased_acacia_large_cogwheel,1.5,6
createcasing:railway_encased_acacia_large_cogwheel,1.5,6
createcasing:refined_radiance_encased_acacia_large_cogwheel,1.5,6
createcasing:shadow_steel_encased_acacia_large_cogwheel,1.5,6
createcasing:creative_encased_acacia_large_cogwheel,1.5,6
createcasing:industrial_iron_encased_acacia_large_cogwheel,1.5,6
createcasing:andesite_encased_dark_oak_large_cogwheel,1.5,6
createcasing:brass_encased_dark_oak_large_cogwheel,1.5,6
createcasing:copper_encased_dark_oak_large_cogwheel,1.5,6
createcasing:railway_encased_dark_oak_large_cogwheel,1.5,6
createcasing:refined_radiance_encased_dark_oak_large_cogwheel,1.5,6
createcasing:shadow_steel_encased_dark_oak_large_cogwheel,1.5,6
createcasing:creative_encased_dark_oak_large_cogwheel,1.5,6
createcasing:industrial_iron_encased_dark_oak_large_cogwheel,1.5,6
createcasing:andesite_encased_mangrove_large_cogwheel,1.5,6
createcasing:brass_encased_mangrove_large_cogwheel,1.5,6
createcasing:copper_encased_mangrove_large_cogwheel,1.5,6
createcasing:railway_encased_mangrove_large_cogwheel,1.5,6
createcasing:refined_radiance_encased_mangrove_large_cogwheel,1.5,6
createcasing:shadow_steel_encased_mangrove_large_cogwheel,1.5,6
createcasing:creative_encased_mangrove_large_cogwheel,1.5,6
createcasing:industrial_iron_encased_mangrove_large_cogwheel,1.5,6
createcasing:andesite_encased_bamboo_large_cogwheel,1.5,6
createcasing:brass_encased_bamboo_large_cogwheel,1.5,6
createcasing:copper_encased_bamboo_large_cogwheel,1.5,6
createcasing:railway_encased_bamboo_large_cogwheel,1.5,6
createcasing:refined_radiance_encased_bamboo_large_cogwheel,1.5,6
createcasing:shadow_steel_encased_bamboo_large_cogwheel,1.5,6
createcasing:creative_encased_bamboo_large_cogwheel,1.5,6
createcasing:industrial_iron_encased_bamboo_large_cogwheel,1.5,6
createcasing:andesite_encased_cherry_large_cogwheel,1.5,6
createcasing:brass_encased_cherry_large_cogwheel,1.5,6
createcasing:copper_encased_cherry_large_cogwheel,1.5,6
createcasing:railway_encased_cherry_large_cogwheel,1.5,6
createcasing:refined_radiance_encased_cherry_large_cogwheel,1.5,6
createcasing:shadow_steel_encased_cherry_large_cogwheel,1.5,6
createcasing:creative_encased_cherry_large_cogwheel,1.5,6
